KEPLER_ID,DR16_TEFF_COR,DR16_TEFF_COR_ERR,DR17_TEFF_COR,DR17_TEFF_COR_ERR,APOKASC3_EVSTATE,APOKASC3_SEIS_SOURCE,APOKASC3_SPEC_SOURCE,APOKASC3_MASS,APOKASC3_MASS_ERR,APOKASC3_RADIUS,APOKASC3_RADIUS_ERR,APOKASC3_LOGG,APOKASC3_LOGG_ERR,APOKASC3_TEFF,APOKASC3_TEFF_ERR,APOKASC3_LOGG_SPEC,APOKASC3_LOGG_SPEC_ERR,APOKASC3_M_H,APOKASC3_M_H_ERR,APOKASC3_ALPHA_M,APOKASC3_ALPHA_M_ERR,APOKASC3_CAT_AGE,APOKASC3_AGE_RGB,APOKASC3_AGE_RGB_PERR,APOKASC3_AGE_RGB_MERR,GAIA_TEFF,GAIA_RADIUS,GAIA_LUMINOSITY
10196630,4669.0493,87.438805,4696.8433,9.137254,RGB,WAvg,DR17,1.0043,0.0387,11.8733,0.2057,2.2869,0.004,4696.8433,46.3426,2.254,0.058,-0.7811,0.058,0.3208,0.022,RGB,7.511,1.0522,-0.8801,4761.702,10.4114485,50.207188
10198761,4767.0464,86.13184,4785.649,8.725427,RGB,WAvg,DR17,1.2173,0.0468,9.1454,0.1582,2.6028,0.0039,4785.649,45.6499,2.643,0.058,-0.3121,0.058,0.0866,0.022,RGB,4.7555,0.6226,-0.4923,4800.5547,8.75194,36.649582
10199984,5067.824,95.65716,5099.301,11.143634,RGB,WAvg,DR17,1.7355,0.4621,5.0928,0.6283,3.2653,0.0192,5099.301,50.6983,3.2413,0.058,-0.3324,0.058,0.0896,0.022,RGB,1.5475,1.047,-0.5362,4999.36,4.6903534,12.38122
10200377,4867.8037,91.57847,4882.346,14.573081,RGB,WAvg,DR17,0.9647,0.0365,4.7778,0.0816,3.0658,0.004,4882.346,48.5366,3.1132,0.058,-0.5688,0.058,0.2801,0.022,RGB,9.7179,1.4015,-1.2583,4935.0,4.778762,12.20321
10200627,4831.6226,99.1328,4791.7627,10.815714,RGB,WAvg,DR17,1.1538,0.3525,4.2987,0.6044,3.2353,0.0228,4791.7627,52.5404,3.1823,0.058,-0.0651,0.058,0.1728,0.022,RGB,6.9768,14.8738,-3.8253,5019.0,3.3301752,6.340122
10200886,4758.3677,94.48832,4771.8574,10.6135435,RGB,WAvg,DR17,1.276,0.049,10.7188,0.1855,2.4841,0.0041,4771.8574,50.0788,2.4968,0.058,-0.3178,0.058,0.0889,0.022,RGB,3.9935,0.4023,-0.3247,4985.0,9.752199,52.912773
10202184,4819.059,86.695946,4835.971,8.918694,RGB,WAvg,DR17,1.2456,0.0478,5.1535,0.0891,3.111,0.0039,4835.971,45.9489,3.0743,0.058,-0.244,0.058,0.2163,0.022,RGB,4.8234,0.5585,-0.4637,4948.93,4.973157,13.366088
10206192,4182.4795,68.312775,4164.213,5.02855,RGB,WAvg,DR17,1.3476,0.0571,20.7338,0.3904,1.919,0.0041,4164.213,36.2058,1.9328,0.058,0.1694,0.058,0.0304,0.022,RGB,4.7257,0.5088,-0.408,4212.2197,19.016619,102.56647
10206457,4508.4346,84.969894,4506.5586,8.100102,RGB,WAvg,DR17,1.1497,0.0445,13.429,0.2333,2.2375,0.004,4506.5586,45.034,2.2977,0.058,-0.2273,0.058,0.095,0.022,RGB,6.1445,0.7869,-0.6456,4660.175,11.278523,54.051537
10206622,4596.398,90.23321,4565.83,8.038028,RGB,WAvg,DR17,1.2762,0.0493,7.2262,0.1254,2.8279,0.0041,4565.83,47.8236,2.7864,0.058,0.3753,0.058,0.0363,0.022,RGB,6.1292,0.628,-0.4835,4659.27,6.5706563,18.330896
10207078,4585.892,86.24408,4605.825,9.123674,RGB,WAvg,DR17,1.0268,0.043,9.3902,0.1757,2.5051,0.0043,4605.825,45.7094,2.6443,0.058,-0.2905,0.058,0.2463,0.022,RGB,9.4326,1.5155,-1.2595,4888.003,7.8453794,31.655447
10207321,4664.3843,84.25411,4696.2344,8.408279,RGB,WAvg,DR17,0.9651,0.0367,7.1662,0.1228,2.7138,0.0039,4696.2344,44.6547,2.7114,0.058,-0.441,0.058,0.2653,0.022,RGB,10.5998,1.5977,-1.3738,4860.0933,6.7418046,22.846802
10207524,4600.245,91.73651,4609.3223,8.415401,RGB,WAvg,DR17,1.0189,0.0393,7.9072,0.1372,2.6519,0.0041,4609.3223,48.6204,2.6503,0.058,-0.2877,0.058,0.2005,0.022,RGB,9.701,1.4427,-1.1872,5033.0,6.625126,25.374105
10207623,4646.691,76.55883,4610.0103,6.382188,RGB,WAvg,DR17,1.5255,0.0627,11.0579,0.2036,2.5354,0.004,4610.0103,40.5762,2.8328,0.058,0.4223,0.058,-0.0117,0.022,RGB,3.5041,0.3399,-0.2825,4646.98,10.981722,50.666252
10208330,4577.9766,78.897896,4578.771,7.030445,RGB,WAvg,DR17,1.0788,0.0452,9.661,0.1808,2.5018,0.0041,4578.771,41.8159,2.4277,0.058,-0.0668,0.058,0.0491,0.022,RGB,8.5194,1.3373,-1.1054,4809.29,8.506605,34.876358
10212834,4613.2524,81.8089,4623.0127,10.757736,RGB,WAvg,DR17,1.2134,0.0468,11.2681,0.1954,2.4178,0.0039,4623.0127,43.3587,2.4834,0.058,-0.1196,0.058,0.0544,0.022,RGB,5.4383,0.6429,-0.5354,4631.5,10.104285,42.324577
10213610,4764.857,96.871445,4742.4375,13.794494,RGB,WAvg,DR17,1.4504,0.0558,8.7402,0.1513,2.7182,0.0042,4742.4375,51.3419,2.7111,0.058,-0.0034,0.058,0.027,0.022,RGB,3.351,0.3504,-0.3364,4697.6025,8.022839,28.239431
10213931,4660.6865,80.901886,4640.2603,7.344567,RGB,WAvg,DR17,1.326,0.0511,10.2792,0.1782,2.538,0.0038,4640.2603,42.878,2.4885,0.058,-0.0605,0.058,0.0112,0.022,RGB,4.0915,0.4002,-0.3414,4655.39,9.732463,40.0834
10214295,4668.397,91.85771,4683.1514,13.60344,RGB,WAvg,DR17,1.6268,0.0627,15.2397,0.2641,2.2794,0.0041,4683.1514,48.6846,2.2744,0.058,-0.2658,0.058,0.0496,0.022,RGB,1.9418,0.1704,-0.1423,4755.7524,14.238245,93.42963
10215438,4474.5044,75.298965,4472.8457,6.341234,RGB,WAvg,DR17,0.8968,0.0377,9.1182,0.1709,2.4715,0.0041,4472.8457,39.9085,2.4112,0.058,0.0637,0.058,0.0891,0.022,RGB,18.4635,3.3508,-2.6195,4518.65,9.328589,32.685978
10219075,4790.3228,95.71414,4739.0635,13.7392235,RGB,WAvg,DR17,1.0659,0.041,5.2013,0.0901,3.0353,0.0042,4739.0635,50.7285,2.9875,0.058,-0.0568,0.058,0.0539,0.022,RGB,8.9636,1.2511,-1.1186,4784.947,5.2143726,12.8412485
10219361,5035.7427,110.70533,4981.4062,18.426498,RGB,WAvg,DR17,1.4898,0.057,5.5568,0.0959,3.1233,0.0044,4981.4062,58.6738,3.0264,0.058,-0.2841,0.058,0.0409,0.022,RGB,2.4795,0.2243,-0.1993,4945.94,5.466174,16.10857
10220213,5012.4146,117.19422,4986.5835,16.434858,RGB,WAvg,DR17,1.2281,0.296,4.3197,0.4863,3.2581,0.0167,4986.5835,62.1129,3.1432,0.058,-0.1977,0.058,0.0587,0.022,RGB,4.8225,5.8836,-2.117,5018.3203,4.44605,11.294759
10220447,4640.64,80.90956,4612.748,10.188431,RGB,WAvg,DR17,1.4725,0.0568,12.3724,0.2146,2.4207,0.0039,4612.748,42.8821,2.3899,0.058,-0.1404,0.058,0.0522,0.022,RGB,2.8666,0.2562,-0.2107,4796.4473,10.587876,53.455345
10223027,4568.909,86.098175,4582.4326,8.559361,RGB,WAvg,DR17,1.0571,0.0408,8.0762,0.1402,2.6495,0.004,4582.4326,45.632,2.6221,0.058,0.0486,0.058,0.0706,0.022,RGB,9.9087,1.3302,-1.1121,4621.72,7.890377,25.592037
10224631,4537.6294,78.36925,4532.0312,7.159245,RGB,WAvg,DR17,1.0368,0.0401,10.5951,0.184,2.4028,0.0038,4532.0312,41.5357,2.393,0.058,-0.1286,0.058,0.101,0.022,RGB,9.5972,1.4572,-1.1756,4629.955,9.423924,36.767616
10225706,4562.4023,86.24507,4533.7695,8.309904,RGB,WAvg,DR17,1.5647,0.0605,10.3523,0.1798,2.6042,0.004,4533.7695,45.7099,2.6276,0.058,0.325,0.058,0.0077,0.022,RGB,3.1201,0.2758,-0.2291,4502.6235,10.780697,43.037888
10226276,4647.8276,79.09151,4625.2046,6.9935455,RGB,WAvg,DR17,1.2415,0.0479,8.3551,0.1449,2.6898,0.0038,4625.2046,41.9185,2.6218,0.058,0.0937,0.058,0.0128,0.022,RGB,5.886,0.6394,-0.5485,4647.21,7.7867875,25.478891
10228698,4607.204,78.972534,4580.8525,8.248067,RGB,WAvg,DR17,1.1316,0.0432,7.7009,0.1322,2.7204,0.0038,4580.8525,41.8554,2.6741,0.058,0.0608,0.058,0.0909,0.022,RGB,8.1298,0.9779,-0.8089,4604.09,7.12265,20.537762
10230535,4633.773,89.65734,4601.004,11.253375,RGB,WAvg,DR17,1.2201,0.0471,7.1015,0.1232,2.8235,0.0041,4601.004,47.5184,2.8302,0.058,0.3709,0.058,-0.0103,0.022,RGB,7.0184,0.8258,-0.6388,4249.4224,7.3128734,15.710514
10230871,4729.411,87.50128,4732.8706,8.931552,RGB,WAvg,DR17,1.5054,0.0629,11.6663,0.2179,2.4823,0.0043,4732.8706,46.3757,2.3852,0.058,-0.2304,0.058,0.0567,0.022,RGB,2.5325,0.2631,-0.2212,4467.0,11.984825,51.525467
10252757,4662.7773,100.594475,4664.4253,11.891078,RGB,WAvg,DR17,1.0322,0.0432,8.1516,0.1524,2.6311,0.0046,4664.4253,53.3151,2.5362,0.058,-0.3263,0.058,0.1651,0.022,RGB,8.8465,1.3479,-1.2156,4898.5,7.64827,30.344053
10253921,4610.003,111.93543,4612.68,14.980898,RGB,WAvg,DR17,1.0264,0.0396,8.4113,0.1459,2.6014,0.0047,4612.68,59.3258,2.5005,0.058,-0.3162,0.058,0.237,0.022,RGB,9.2329,1.2919,-1.1348,5112.5,4.12345,10.465244
10256345,4571.547,93.66837,4598.052,10.444242,RGB,WAvg,DR17,1.3213,0.051,13.2205,0.2294,2.3136,0.0042,4598.052,49.6442,2.3535,0.058,-0.3933,0.058,0.2292,0.022,RGB,3.6707,0.4027,-0.3116,4962.195,11.284728,69.56201
10257278,4902.896,94.16852,4880.492,10.204468,RGB,WAvg,DR17,1.2515,0.0474,5.3145,0.0908,3.0863,0.004,4880.492,49.9093,3.11,0.058,-0.045,0.058,0.0405,0.022,RGB,5.0774,0.5731,-0.4988,4959.68,5.136696,14.383915
10257326,4950.261,90.60387,4927.2725,9.490227,RGB,WAvg,DR17,1.6441,0.0684,7.3977,0.1379,2.9175,0.0043,4927.2725,48.0201,2.8268,0.058,-0.2125,0.058,0.0403,0.022,RGB,1.9191,0.1813,-0.1449,4959.99,6.7327704,24.71756
10257419,4752.016,91.15982,4758.075,9.791871,RGB,WAvg,DR17,1.164,0.0486,6.587,0.123,2.8684,0.0044,4758.075,48.3147,2.9294,0.058,-0.0293,0.058,0.0631,0.022,RGB,6.6932,0.9169,-0.7871,4784.78,6.49341,19.910778
10257635,4733.9497,81.81331,4726.108,7.614373,RGB,WAvg,DR17,1.2062,0.0504,6.5904,0.1231,2.8834,0.0042,4726.108,43.3611,2.8588,0.058,0.061,0.058,0.0409,0.022,RGB,6.2805,0.8041,-0.7079,4789.7397,6.167983,18.039677
10257683,4596.4917,79.745926,4597.1206,7.2123876,RGB,WAvg,DR17,1.1844,0.0457,11.3262,0.1965,2.4026,0.0038,4597.1206,42.2653,2.3994,0.058,-0.1201,0.058,0.0409,0.022,RGB,5.8698,0.7017,-0.6017,4711.5635,10.088556,45.18694
10258061,4566.204,87.48418,4554.9395,8.688642,RGB,WAvg,DR17,1.1147,0.0431,7.9531,0.1381,2.6859,0.0041,4554.9395,46.3666,2.6938,0.058,0.1718,0.058,0.0796,0.022,RGB,8.9896,1.18,-0.9498,4591.2354,7.907952,25.034616
10258307,4618.237,100.51541,4619.605,11.851563,RGB,WAvg,DR17,1.0651,0.0411,8.2534,0.1432,2.6339,0.0044,4619.605,53.2732,2.6855,0.058,-0.0845,0.058,0.0842,0.022,RGB,8.9598,1.1901,-1.0842,4694.953,8.63222,32.61856
10262542,4930.293,90.92032,4909.254,9.580343,RGB,WAvg,DR17,1.2779,0.049,6.3841,0.1103,2.9361,0.004,4909.254,48.1878,2.9327,0.058,-0.3081,0.058,0.07,0.022,RGB,3.9955,0.4504,-0.3591,4972.0,6.100091,20.487633
10263213,4434.2095,73.41563,4416.209,5.9163404,RGB,WAvg,DR17,0.9487,0.2032,9.7593,0.9755,2.4364,0.0148,4416.209,38.9103,2.4439,0.058,0.1902,0.058,0.032,0.022,RGB,16.1116,22.8021,-8.4686,4517.2275,10.274682,39.602203
10263341,4839.1377,86.732086,4837.9087,8.722883,RGB,WAvg,DR17,1.2548,0.0482,6.7945,0.1175,2.8741,0.0039,4837.9087,45.968,2.818,0.058,-0.1466,0.058,0.0384,0.022,RGB,4.6885,0.5411,-0.4269,4831.52,6.4713206,20.559649
10263397,4311.1685,72.32897,4311.505,5.8060317,RGB,WAvg,DR17,1.2434,0.0525,17.3933,0.3267,2.0406,0.0041,4311.505,38.3344,2.0601,0.058,-0.0133,0.058,0.0464,0.022,RGB,5.4345,0.6897,-0.5531,4311.968,18.674881,108.62066
10264013,4954.586,110.48547,4978.5493,15.029506,RGB,WAvg,DR17,1.0785,0.0448,6.1109,0.1138,2.9004,0.0047,4978.5493,58.5573,2.9283,0.058,-0.5039,0.058,0.0901,0.022,RGB,6.2578,0.9287,-0.772,4947.0,5.7622037,17.91594
10264167,5046.4883,90.70109,5015.5806,9.422864,RGB,WAvg,DR17,1.2704,0.2941,4.775,0.513,3.1858,0.0166,5015.5806,48.0716,3.1877,0.058,0.0944,0.058,-0.0048,0.022,RGB,5.2212,5.5265,-2.2208,4961.5195,5.6161513,17.21992
10266404,4430.0405,81.872475,4427.294,7.6172,RGB,WAvg,DR17,1.1569,0.0449,12.4687,0.2169,2.3068,0.004,4427.294,43.3924,2.3044,0.058,-0.0893,0.058,0.0865,0.022,RGB,6.6509,0.8838,-0.6904,4684.813,11.663183,59.03342
10272291,4529.8555,87.19278,4541.4385,9.582072,RGB,WAvg,DR17,1.2063,0.0506,14.0343,0.2628,2.2195,0.0044,4541.4385,46.2122,2.2705,0.058,-0.2381,0.058,0.0747,0.022,RGB,5.1455,0.6588,-0.5454,4671.1523,14.253735,87.14614
10272641,4856.0645,87.7912,4858.6396,9.00608,RGB,WAvg,DR17,1.3048,0.05,6.9825,0.1207,2.8673,0.0039,4858.6396,46.5293,2.8583,0.058,-0.2129,0.058,0.0634,0.022,RGB,3.9821,0.4187,-0.3671,4841.033,6.562019,21.30698
10273112,4620.9614,92.44273,4624.504,10.205313,RGB,WAvg,DR17,1.2678,0.0531,11.6703,0.2183,2.4061,0.0045,4624.504,48.9946,2.3978,0.058,-0.1752,0.058,0.0257,0.022,RGB,4.4873,0.5262,-0.4492,4821.6553,11.781768,67.59277
10273140,4435.2227,83.671104,4417.7686,8.017789,RGB,WAvg,DR17,1.1686,0.0492,11.3132,0.2122,2.3978,0.0043,4417.7686,44.3457,2.3705,0.058,0.0675,0.058,0.0983,0.022,RGB,7.2637,0.9757,-0.8372,4703.68,5.952022,15.623377
10273236,4624.8867,79.78355,4610.2974,7.149139,RGB,WAvg,DR17,1.4234,0.0549,11.8845,0.2062,2.4413,0.0038,4610.2974,42.2853,2.4545,0.058,-0.0437,0.058,0.033,0.022,RGB,3.4236,0.3506,-0.3775,4712.83,12.483416,69.26099
1027337,4635.539,78.05166,4621.996,6.78512,RGB,WAvg,DR17,1.2676,0.0489,7.6702,0.133,2.7732,0.0038,4621.996,41.3674,2.7836,0.058,0.2081,0.058,0.0354,0.022,RGB,5.8519,0.5953,-0.5247,4723.39,7.7564983,26.979965
10274410,5051.2964,110.96705,5032.2646,14.982951,RGB,WAvg,DR17,1.3524,0.0562,4.7944,0.0893,3.2094,0.0047,5032.2646,58.8125,3.2476,0.058,-0.2186,0.058,0.075,0.022,RGB,3.506,0.3949,-0.2843,4908.0,5.0684385,13.429544
10281936,4605.771,89.810265,4586.289,9.451348,RGB,WAvg,DR17,1.2064,0.0506,8.2104,0.1536,2.6926,0.0044,4586.289,47.5994,2.6631,0.058,0.162,0.058,0.0405,0.022,RGB,6.7624,0.8523,-0.6981,4686.61,7.0838294,21.810526
10282108,4313.9927,72.393875,4314.347,5.813847,RGB,WAvg,DR17,1.3148,0.0555,17.773,0.3339,2.0463,0.0041,4314.347,38.3688,1.9752,0.058,-0.0111,0.058,0.0525,0.022,RGB,4.5512,0.531,-0.4371,4364.31,15.837698,81.98628
10285389,4867.661,104.51759,4830.706,16.237617,RGB,WAvg,DR17,1.1121,0.0427,6.5531,0.1133,2.853,0.0044,4830.706,55.3943,2.8443,0.058,-0.4221,0.058,0.0842,0.022,RGB,5.9391,0.7759,-0.6391,4871.9854,6.3893476,20.722
10286011,4696.4707,99.12694,4653.6665,11.017434,RGB,WAvg,DR17,1.2573,0.0526,6.6059,0.1235,2.8994,0.0046,4653.6665,52.5373,2.8476,0.058,0.1665,0.058,0.0167,0.022,RGB,5.7719,0.7071,-0.5877,4800.585,6.1985555,18.384523
10287062,4690.627,97.698,4676.364,14.548666,RGB,WAvg,DR17,0.9958,0.0384,7.4864,0.1297,2.6894,0.0043,4676.364,51.7799,2.6728,0.058,-0.3456,0.058,0.2181,0.022,RGB,9.9333,1.5356,-1.2429,4985.51,6.5716596,24.037159
10287323,4702.6504,82.69008,4682.824,7.730016,RGB,WAvg,DR17,1.1826,0.0494,9.2701,0.1732,2.5783,0.0042,4682.824,43.8257,2.5268,0.058,-0.1371,0.058,0.0321,0.022,RGB,5.7664,0.7512,-0.6156,4696.925,8.629784,32.65494
10288283,4740.043,94.93112,4660.627,14.065,RGB,WAvg,DR17,1.8941,0.073,13.3212,0.2309,2.4667,0.0042,4660.627,50.3135,2.3336,0.058,-0.2568,0.058,0.0677,0.022,RGB,1.2366,0.0937,-0.0692,4981.0,13.540763,101.68271
10288903,4738.77,83.302666,4701.512,9.090465,RGB,WAvg,DR17,1.2928,0.0498,9.4058,0.1629,2.6046,0.0039,4701.512,44.1504,2.4983,0.058,-0.1003,0.058,0.0454,0.022,RGB,4.5254,0.4655,-0.3679,4749.6553,9.083685,37.832687
10289378,4534.688,81.97161,4531.192,10.503033,RGB,WAvg,DR17,1.1433,0.0463,12.6863,0.2329,2.2859,0.0039,4531.192,43.445,2.4001,0.058,-0.0837,0.058,0.0464,0.022,RGB,6.8525,0.9206,-0.7903,4580.57,11.6549425,53.875713
10289507,4683.943,90.28838,4625.0537,11.430503,RGB,WAvg,DR17,1.1906,0.0459,5.7212,0.0992,3.0006,0.0041,4625.0537,47.8528,2.9825,0.058,0.3539,0.058,-0.0244,0.022,RGB,7.5905,0.8546,-0.731,4811.19,5.033717,12.231573
10292156,4626.686,85.50465,4611.1504,11.539498,RGB,WAvg,DR17,1.3092,0.0505,12.4925,0.2167,2.3599,0.004,4611.1504,45.3175,2.3497,0.058,-0.2521,0.058,0.0956,0.022,RGB,3.9528,0.4121,-0.3624,4596.52,11.124525,49.770763
10295441,4796.0107,88.69574,4758.2812,12.227012,RGB,WAvg,DR17,1.2088,0.0465,7.2905,0.1262,2.7966,0.004,4758.2812,47.0087,2.8045,0.058,0.0619,0.058,0.0339,0.022,RGB,6.2211,0.7166,-0.6343,4610.907,7.3269057,21.861574
10296410,4636.1943,88.943794,4607.9062,10.753354,RGB,WAvg,DR17,1.2055,0.0505,8.1726,0.1529,2.6962,0.0044,4607.9062,47.1402,2.7143,0.058,0.0847,0.058,0.0384,0.022,RGB,6.5182,0.7888,-0.6394,4626.7905,7.2111235,21.469402
10318393,4434.2026,77.02195,4449.64,6.7686353,RGB,WAvg,DR17,1.0876,0.0457,13.1245,0.246,2.2333,0.0042,4449.64,40.8216,2.2237,0.058,-0.2588,0.058,0.2093,0.022,RGB,7.7344,1.1685,-0.9923,4557.44,11.931075,55.327072
10318430,5017.2603,97.55727,5032.1943,11.528833,RGB,WAvg,DR17,1.0924,0.0454,4.8377,0.0901,3.1089,0.0044,5032.1943,51.7054,3.1395,0.058,-0.6832,0.058,0.2853,0.022,RGB,5.7625,0.8189,-0.697,5083.0,4.5325804,12.355667
10318539,4885.109,104.75154,4880.3237,13.053699,RGB,WAvg,DR17,1.4196,0.0591,8.1079,0.1512,2.7741,0.0046,4880.3237,55.5183,2.8423,0.058,-0.1669,0.058,0.0475,0.022,RGB,3.1558,0.3411,-0.2826,4916.2036,8.359226,36.77446
10318734,4627.7993,85.769424,4593.543,8.115817,RGB,WAvg,DR17,1.1013,0.0461,5.9633,0.1116,2.9307,0.0043,4593.543,45.4578,2.9181,0.058,0.2619,0.058,0.0446,0.022,RGB,9.7488,1.4625,-1.2224,4786.9478,5.981383,16.925154
10320170,4489.344,75.84136,4474.0835,6.3759484,RGB,WAvg,DR17,1.3248,0.0513,13.707,0.2383,2.2827,0.0038,4474.0835,40.1959,2.2701,0.058,0.0451,0.058,0.0038,0.022,RGB,4.5418,0.4827,-0.4229,4536.525,13.666362,71.26786
10323583,4666.8726,93.122025,4635.6636,9.733792,RGB,WAvg,DR17,1.1623,0.0448,6.8755,0.1192,2.8305,0.0042,4635.6636,49.3547,2.8946,0.058,0.1648,0.058,0.0553,0.022,RGB,7.6802,0.9506,-0.8173,4722.117,7.0799174,22.454227
10323905,4774.994,84.81943,4754.825,8.211362,RGB,WAvg,DR17,1.4498,0.0605,10.6983,0.1998,2.542,0.0042,4754.825,44.9543,2.4561,0.058,-0.1592,0.058,0.0266,0.022,RGB,2.9653,0.3226,-0.2722,4872.575,10.649172,57.591793
10328498,4720.453,82.92877,4717.086,7.854592,RGB,WAvg,DR17,1.4023,0.054,10.5622,0.1829,2.5387,0.0039,4717.086,43.9522,2.6049,0.058,-0.0951,0.058,0.0226,0.022,RGB,3.3925,0.339,-0.2398,4836.91,10.802961,57.550945
10328727,4989.6377,103.28392,4991.228,17.304882,RGB,WAvg,DR17,1.1518,0.044,5.324,0.0919,3.0487,0.0042,4991.228,54.7405,3.0905,0.058,-0.4164,0.058,0.0843,0.022,RGB,5.2384,0.6544,-0.5711,4979.9697,5.334057,15.765828
10329661,4420.289,74.14949,4415.535,6.109932,RGB,WAvg,DR17,1.1925,0.0502,13.5696,0.2545,2.2447,0.0041,4415.535,39.2992,2.2887,0.058,0.0597,0.058,0.0265,0.022,RGB,6.5156,0.8391,-0.7165,4508.758,13.301992,65.880325
10331908,4888.917,97.91346,4904.901,11.542296,RGB,WAvg,DR17,1.8331,0.0702,9.9598,0.1721,2.7065,0.0042,4904.901,51.8941,2.7922,0.058,-0.2562,0.058,0.0597,0.022,RGB,1.3633,0.1044,-0.0919,4885.04,9.669322,47.96884
10333131,4926.7544,87.63912,4895.471,9.184989,RGB,WAvg,DR17,1.3741,0.0527,5.3164,0.0919,3.1266,0.0039,4895.471,46.4487,3.1095,0.058,0.0589,0.058,0.0158,0.022,RGB,3.9988,0.3937,-0.3176,4908.493,5.2076488,14.183088
10337033,4950.756,107.67025,4944.7036,13.945975,RGB,WAvg,DR17,1.0004,0.0416,4.3203,0.0805,3.169,0.0047,4944.7036,57.0652,3.2138,0.058,-0.5492,0.058,0.2399,0.022,RGB,8.4601,1.4127,-1.1517,4981.3335,4.189418,9.73609
10345661,4638.204,89.62904,4653.815,13.104471,RGB,WAvg,DR17,1.1609,0.0448,13.124,0.2275,2.2622,0.0041,4653.815,47.5034,2.3368,0.058,-0.3229,0.058,0.0937,0.022,RGB,5.5401,0.6956,-0.5924,4766.665,11.842716,65.231285
10350441,4392.75,85.04484,4365.249,8.051941,RGB,WAvg,DR17,1.2792,0.2679,12.0495,1.1704,2.382,0.0151,4365.249,45.0738,2.2565,0.058,0.1633,0.058,0.0656,0.022,RGB,5.6184,4.8984,-2.2102,4278.59,13.054048,51.450275
10351196,5021.63,106.775116,4932.2046,17.928692,RGB,WAvg,DR17,1.0991,0.0421,4.2551,0.0735,3.223,0.0044,4932.2046,56.5908,3.1381,0.058,-0.5353,0.058,0.118,0.022,RGB,5.7604,0.7922,-0.655,4951.355,4.51247,11.026041
10351528,4640.574,89.7377,4605.0566,10.910508,RGB,WAvg,DR17,1.3281,0.0513,9.0309,0.1567,2.6516,0.0041,4605.0566,47.561,2.706,0.058,0.2291,0.058,0.0139,0.022,RGB,5.0751,0.4649,-0.4085,4827.6133,8.141017,32.43261
10351820,4778.492,84.19504,4763.1045,8.086167,RGB,WAvg,DR17,1.3496,0.0512,8.9438,0.1531,2.6669,0.0038,4763.1045,44.6234,2.5907,0.058,-0.07,0.058,0.0368,0.022,RGB,3.9534,0.4065,-0.3061,4787.737,8.622514,35.19521
10351947,4809.442,94.72615,4784.8906,12.080011,RGB,WAvg,DR17,1.1955,0.0459,6.5481,0.1133,2.8851,0.0041,4784.8906,50.2049,2.9376,0.058,-0.0531,0.058,0.062,0.022,RGB,5.9853,0.7439,-0.6102,5093.6665,4.018071,9.791563
10352615,4765.3535,83.24708,4760.4795,7.9219775,RGB,WAvg,DR17,1.7197,0.0661,9.7445,0.1687,2.6977,0.0039,4760.4795,44.121,2.6827,0.058,0.0062,0.058,-0.018,0.022,RGB,1.8799,0.1666,-0.1332,4943.855,9.843447,52.14972
10354029,4988.8154,94.85773,4970.1436,10.565654,RGB,WAvg,DR17,1.3283,0.0552,4.671,0.087,3.2243,0.0044,4970.1436,50.2746,3.1031,0.058,-0.0919,0.058,0.036,0.022,RGB,4.0,0.4694,-0.3895,4956.0,4.7687306,12.360201
10356032,4408.6104,80.57967,4377.3877,9.457595,RGB,WAvg,DR17,1.2234,0.0475,11.6449,0.2028,2.3925,0.004,4377.3877,42.7072,2.3999,0.058,0.3289,0.058,0.0461,0.022,RGB,7.0588,0.7775,-0.6647,4457.09,10.428192,38.665024
10356057,4748.6597,84.62837,4731.783,8.164515,RGB,WAvg,DR17,1.1364,0.0475,7.7049,0.1439,2.7218,0.0042,4731.783,44.853,2.6876,0.058,-0.2081,0.058,0.0917,0.022,RGB,6.4427,0.8985,-0.7801,4751.162,7.293248,24.419462
10360984,4890.8433,91.83441,4861.71,13.668256,RGB,WAvg,DR17,1.3311,0.0511,7.609,0.1315,2.8014,0.004,4861.71,48.6722,2.7551,0.058,-0.1396,0.058,0.0671,0.022,RGB,3.9763,0.4257,-0.3511,4844.68,7.3146987,26.555105
10361562,4601.6255,98.949844,4562.973,10.820568,RGB,WAvg,DR17,1.2257,0.0505,8.345,0.1537,2.6853,0.0046,4562.973,52.4434,2.5747,0.058,0.2627,0.058,0.0285,0.022,RGB,6.7232,0.8021,-0.6601,4364.5,9.436509,29.110888
10361895,5047.8506,94.05776,5029.118,10.354769,RGB,WAvg,DR17,1.4913,0.0619,5.7585,0.1072,3.0927,0.0043,5029.118,49.8506,3.0496,0.058,-0.251,0.058,0.0578,0.022,RGB,2.5457,0.2595,-0.2092,4914.465,5.5525403,16.20254
10383368,4641.7554,82.020485,4653.952,7.746752,RGB,WAvg,DR17,1.0541,0.0441,7.9634,0.1489,2.6605,0.0042,4653.952,43.4709,2.6024,0.058,-0.2367,0.058,0.172,0.022,RGB,8.7884,1.3911,-1.1183,4815.7334,7.0753884,24.257444
10386904,4796.509,86.62764,4811.801,8.813896,RGB,WAvg,DR17,1.0397,0.0399,4.386,0.0759,3.1726,0.0039,4811.801,45.9126,3.0717,0.058,-0.1085,0.058,0.1294,0.022,RGB,9.7091,1.4514,-1.2014,4815.425,4.3487206,9.161279
